TransactionID;Date;Count;Cost;Delivery;Bad;Paid;Weight;Promo;AutoIssue
4435;2019-Oct-10 16:45:00;40;5749;0;1;12756;5141;1;1
4436;2019-Jul-8 19:30:00;6;9589;1;0;12093;9412;0;0
4437;2019-Sep-16 13:45:00;50;5147;0;0;61;9581;0;0
4438;2020-Jul-10 9:00:00;65;8663;1;0;14238;7405;0;1
4439;2019-Nov-29 7:30:00;8;5478;0;0;10526;7488;1;0
4440;2019-Jun-11 17:30:05;30;9455;0;1;1681;4060;1;0
4441;2019-May-31 12:08:02;17;6836;0;0;3976;4211;1;0
4442;2019-Sep-27 17:00:01;99;5674;0;0;12052;8558;0;0
4443;2019-Jul-1 8:00:01;88;6405;1;1;5666;4573;1;0
4444;2019-Apr-21 11:39:00;58;7529;0;0;2663;8716;0;0
4445;2020-Mar-12 15:30:00;27;9604;0;1;3357;9501;0;1
4446;2020-Feb-27 23:00:00;68;7964;1;1;10152;4356;1;1
4447;2020-Apr-16 14:30:00;63;6947;0;1;1908;4368;1;0
4448;2020-Jul-15 14:45:00;99;4037;0;0;8038;7473;1;0
4449;2019-Dec-28 4:30:00;65;4937;1;0;7369;9624;1;1
4450;2020-May-6 5:15:00;49;9396;0;0;8291;6152;0;1
4451;2020-Jul-6 6:30:00;63;8620;1;1;4492;7955;0;1
4452;2019-Oct-23 17:15:00;46;4225;0;0;730;8634;0;1
4453;2019-Sep-19 15:15:00;30;4411;0;1;6180;6023;0;1
4454;2020-Mar-7 10:45:00;20;8082;1;1;7323;7448;1;0
4455;2019-Sep-26 11:30:01;62;5503;1;1;8456;7907;1;0
4456;2020-Aug-26 10:00:00;68;5351;1;1;8030;5138;1;0
4457;2020-Mar-21 6:00:00;39;5070;1;0;2182;8358;0;0
4458;2019-Jun-14 15:01:00;76;8502;0;1;1539;8546;0;1
4459;2020-Jul-3 12:15:00;78;7551;0;1;1890;5013;1;1
4460;2019-Sep-29 7:15:00;17;4415;1;0;3642;6961;1;1
4461;2019-Apr-14 10:46:00;34;8901;0;0;4427;5374;0;0
4462;2019-Nov-3 12:30:00;6;6761;0;0;463;6512;0;1
4463;2020-Apr-3 18:00:00;6;4625;1;1;1511;7826;1;1
4464;2020-Aug-24 16:45:00;87;6343;1;1;730;5419;1;0
4465;2020-Aug-17 15:30:00;10;5617;1;0;2510;9478;0;0
4466;2019-Apr-13 7:56:03;65;4748;1;0;13580;7042;1;0
4467;2019-Jul-4 20:45:00;27;6708;1;1;12948;9332;0;0
4468;2020-Jul-29 15:45:00;35;4689;1;1;9993;6192;1;0
4469;2020-Feb-27 18:30:00;4;8535;0;0;8614;8552;1;0
4470;2020-Jun-25 10:00:00;2;9755;1;1;14052;4977;1;1
4471;2020-Aug-2 17:45:00;61;9520;1;0;8367;8977;1;0
4472;2020-Aug-10 6:00:00;45;9004;1;0;11453;6094;0;0
4473;2019-Aug-16 16:30:00;83;7568;1;1;10319;4629;1;1
4474;2019-Sep-11 7:30:01;77;9703;0;0;4896;8719;0;1
4475;2019-Aug-2 5:15:00;12;6033;1;0;7194;7157;1;0
4476;2019-Jul-22 11:00:01;95;5081;1;0;13215;7942;0;0
4477;2020-Jul-4 9:15:00;23;7753;0;0;10125;6738;1;0
4478;2019-Sep-3 6:45:00;84;6412;0;0;196;7553;1;1
4479;2020-May-10 14:00:00;75;6992;0;1;2195;9204;1;0
4480;2020-Jun-25 13:15:00;84;7426;0;0;8260;7363;0;1
4481;2020-Jan-22 12:15:00;90;4416;0;1;13486;8166;1;0
4482;2019-Jun-10 14:27:03;17;7995;0;1;1740;8500;0;0
4483;2020-Feb-5 12:15:00;27;6553;0;0;269;4965;0;1
4484;2020-Feb-19 10:00:00;82;6447;1;0;5757;4070;1;0
4485;2019-Jun-24 6:15:01;70;4455;1;1;12302;9957;0;1
4486;2019-Dec-3 7:45:03;85;7587;1;1;2738;7224;0;0
4487;2020-Mar-6 13:00:01;59;6722;1;1;7332;9831;1;1
4488;2020-Mar-6 17:15:00;22;5699;1;1;14625;7134;1;0
4489;2020-Feb-15 16:30:00;24;7273;0;0;3616;8335;1;0
4490;2020-Jun-19 15:00:00;84;7164;0;1;12474;7436;1;0
4491;2020-Aug-17 14:15:00;84;7859;1;1;6103;5958;0;0
4492;2019-Nov-26 20:00:01;13;4623;0;1;9972;5253;0;0
4493;2020-Feb-2 11:00:00;90;5405;1;0;11363;8445;0;1
4494;2019-Oct-5 9:45:00;72;6961;1;1;3408;4867;0;0
4495;2020-Jul-22 13:45:00;72;8899;0;0;14262;6751;1;1
4496;2019-May-15 11:16:05;60;8096;1;1;2812;4241;1;1
4497;2019-Dec-27 17:00:00;3;9362;1;1;5328;4234;1;0
4498;2019-Nov-17 18:15:00;82;6856;1;0;14361;4235;1;0
4499;2019-Aug-23 15:15:00;64;6158;1;0;3206;6167;1;0
4500;2020-Feb-14 8:15:00;75;8027;0;0;8938;6052;0;0
4501;2020-Feb-5 15:15:00;85;9890;0;0;5463;7760;1;0
4502;2020-Feb-16 0:00:01;9;5114;0;0;6382;4132;0;0
4503;2020-Aug-7 9:45:00;56;6397;1;1;2996;4497;1;1
4504;2019-Apr-2 17:16:01;75;6323;1;0;4668;7120;1;0
4505;2019-Oct-5 7:45:00;70;7404;0;1;3452;5600;0;0
4506;2020-Feb-15 8:15:00;22;6301;1;0;790;5084;1;1
4507;2020-Jan-31 22:00:00;55;8563;0;1;11833;7899;1;1
4508;2020-Jun-7 9:15:00;60;6219;1;1;5942;5609;0;0
4509;2020-Aug-16 9:00:00;30;7222;0;0;11078;5593;0;0
4510;2019-Sep-9 7:45:00;19;9423;0;0;11720;6399;1;1
4511;2019-Dec-14 12:15:00;99;4605;0;1;8505;9421;0;0
4512;2020-Aug-16 16:30:00;5;7934;1;0;13751;4562;0;0
4513;2020-May-28 21:30:00;94;8405;1;1;1064;6651;0;1
4514;2020-May-9 16:45:00;68;5554;0;0;9470;5289;0;0
4515;2019-Sep-13 10:15:00;18;8732;0;0;11913;4041;1;1
4516;2019-Apr-17 8:18:05;60;8837;1;1;9877;7578;1;1
4517;2019-May-21 13:44:02;25;5405;1;0;9927;6204;1;0
4518;2020-May-5 17:45:00;85;7514;0;1;1940;9472;1;1
4519;2020-Mar-26 19:30:00;60;4623;0;1;8321;7765;0;0
4520;2019-Dec-26 16:45:00;85;7493;1;0;6639;4508;1;0
4521;2020-May-5 9:30:00;81;5786;0;1;6419;7518;1;0
4522;2019-Oct-8 11:15:00;50;5057;0;1;3282;7210;1;1
4523;2020-May-9 13:00:00;81;5366;1;1;6354;5370;1;0
4524;2020-Jan-19 9:30:00;68;5603;1;0;13787;7440;1;1
4525;2020-Jun-6 9:00:00;87;8288;1;0;3793;4660;1;1
4526;2020-Apr-15 12:15:00;84;4556;1;0;8859;8144;0;0
4527;2020-Mar-12 8:45:00;96;5461;1;0;6626;5534;1;1
4528;2020-Aug-16 16:00:00;18;6390;1;1;12145;9765;1;0
4529;2019-Dec-31 6:30:00;16;8689;0;0;11742;6678;1;1
4530;2020-Jul-31 12:15:00;94;6788;1;1;8788;4700;1;1
4531;2019-Sep-11 13:15:00;56;4471;0;0;10674;5722;0;1
4532;2020-Jun-24 12:30:00;86;4260;1;1;9183;5945;0;1
4533;2019-Jun-11 15:15:05;49;5279;0;0;7814;6793;1;1
4534;2019-Nov-6 8:45:00;22;9845;1;0;13017;6126;1;0
4535;2019-Nov-26 10:00:01;47;5993;0;1;8310;9310;0;1
4536;2020-Apr-25 22:30:01;20;6884;1;1;7835;6210;0;1
4537;2019-Dec-5 9:30:01;14;9762;1;1;10490;6408;1;0
4538;2019-Dec-4 9:18:03;17;9801;0;0;6448;5063;1;1
4539;2020-May-28 7:45:00;99;7910;1;1;135;5095;1;0
4540;2019-Apr-19 15:01:01;31;9781;1;0;14851;5475;0;1
4541;2020-Jul-17 8:45:00;93;6615;1;1;10618;7598;0;0
4542;2020-May-22 7:30:00;19;8700;1;0;5132;4704;0;1
4543;2019-Oct-19 18:15:00;21;6208;0;1;8768;9130;1;0
4544;2020-Apr-16 15:45:00;22;4207;1;0;4196;6717;1;1
4545;2019-May-20 17:46:00;64;6231;1;0;9856;6896;1;1
4546;2019-May-26 8:46:02;86;4009;0;1;6851;5640;1;0
4547;2020-Jun-22 5:45:00;27;9685;0;0;6528;9636;1;1
4548;2019-Sep-10 5:30:00;27;7892;1;1;4628;7846;0;1
4549;2020-Apr-10 16:00:00;51;5145;0;1;2550;5326;1;0
4550;2020-Jun-8 13:45:00;24;8759;1;0;29;4201;1;0
4551;2020-Aug-24 18:00:00;95;9003;0;0;9712;7248;0;0
4552;2020-Jul-30 0:30:00;30;5882;0;0;12713;4303;1;1
4553;2020-Jun-21 8:45:00;97;5413;0;0;5471;5117;1;0
4554;2020-Mar-17 15:45:00;47;7854;0;0;456;4861;0;0
4555;2019-Jun-13 10:46:00;86;7671;0;0;555;5454;0;0
4556;2020-Jun-11 5:45:00;82;4878;1;0;9698;7082;0;1
4557;2019-May-4 15:32:02;39;7291;0;0;3988;6367;0;0
4558;2020-Jul-13 19:00:00;16;4200;1;0;5711;9988;1;1
4559;2019-Sep-6 15:00:00;36;5617;1;1;6395;5610;0;1
4560;2019-Aug-10 8:00:00;31;7882;1;1;13604;7315;1;1
4561;2019-Aug-17 15:30:00;100;9173;1;1;3953;4461;0;0
4562;2020-Feb-15 10:00:00;34;9746;0;1;11716;9187;0;0
4563;2019-Dec-23 6:00:01;21;8057;0;1;3899;9654;1;0
4564;2019-Aug-31 11:00:01;91;6808;1;1;1139;8736;1;0
4565;2019-Apr-22 12:05:04;2;6900;0;0;14662;6320;1;0
4566;2019-Apr-5 13:17:02;7;7967;1;1;13809;4862;1;1
4567;2020-Jan-6 8:15:00;23;6690;0;1;3750;5962;1;1
4568;2020-Mar-17 21:00:00;17;9150;0;1;10590;6504;0;0
4569;2019-Sep-4 16:30:00;68;9936;1;0;11642;7220;0;0
4570;2019-Dec-24 9:45:00;6;6933;0;0;11974;4220;1;1
4571;2019-May-16 14:46:00;9;8862;0;0;9221;5180;0;0
4572;2019-Aug-2 16:30:00;33;7055;1;1;4833;5040;1;0
4573;2020-Mar-4 19:00:00;53;8312;1;1;13294;9465;0;1
4574;2020-Jul-11 7:15:00;26;6616;0;0;5747;5302;1;0
4575;2020-Feb-15 8:15:00;78;7517;1;1;11009;7813;0;1
4576;2020-May-20 6:30:00;46;7215;0;1;2643;4335;1;1
4577;2020-Jul-13 14:30:00;97;7025;0;1;10063;9746;0;0
4578;2020-May-12 17:15:00;12;9806;0;1;9225;8868;1;1
4579;2020-Jan-28 8:45:00;73;4806;1;0;5129;5667;0;1
4580;2019-Dec-13 17:30:00;89;9399;1;1;1897;4641;0;1
4581;2019-Jul-7 14:00:01;36;8258;0;0;10954;9752;1;1
4582;2019-Sep-13 8:00:01;63;6599;1;0;3793;8244;0;1
4583;2020-Jul-24 13:00:00;14;7578;0;1;9906;8019;1;0
4584;2020-May-30 9:00:00;24;6380;1;1;354;6448;1;0
4585;2019-Jun-4 11:41:00;40;5947;0;1;5833;9913;1;0
4586;2019-Sep-17 13:45:00;1;4959;1;1;14931;4413;0;1
4587;2020-Feb-3 5:15:00;80;5486;1;1;1548;7727;1;0
4588;2020-Jul-7 8:15:00;19;5886;1;1;4025;7490;1;0
4589;2019-Sep-12 7:00:00;4;7728;0;1;10690;6777;1;0
4590;2020-Jul-20 10:45:00;43;8438;1;0;10155;6331;0;0
4591;2019-Aug-29 18:45:00;11;5315;1;1;280;4269;0;1
4592;2019-Nov-16 14:30:00;58;8971;1;0;3232;5845;0;0
4593;2019-Nov-8 7:15:02;47;8574;1;0;4251;4812;0;0
4594;2020-Aug-19 18:15:00;27;7592;0;1;4197;9943;1;1
4595;2019-Sep-1 17:45:00;92;4497;1;1;7061;7521;1;0
4596;2019-Sep-13 14:45:01;74;9503;0;0;967;8245;0;1
4597;2020-Jul-14 9:45:00;41;4023;0;1;3903;8340;1;1
4598;2019-Dec-11 17:30:00;83;9590;0;0;99;6007;1;0
4599;2019-Aug-9 5:30:00;48;9367;1;0;10915;5289;1;0
4600;2020-Jul-2 21:30:00;52;4960;0;1;14678;5827;0;1
4601;2020-Feb-26 17:30:00;91;8130;1;1;9104;5418;1;1
4602;2020-May-12 7:45:00;6;5862;1;0;12333;4240;1;0
4603;2020-Feb-7 17:00:00;6;5639;0;1;14057;8325;1;1
4604;2020-May-26 18:15:00;6;7841;0;1;14261;6976;0;1
4605;2020-Aug-22 6:15:00;67;5373;0;1;6191;6085;1;1
4606;2020-Aug-9 13:30:00;96;8238;1;1;11895;7900;1;0
4607;2019-Sep-25 7:30:01;41;8031;0;0;11641;8614;1;1
4608;2019-May-6 12:47:00;58;9175;0;0;4855;8280;1;0
4609;2019-May-21 15:45:05;23;4825;1;1;2867;9840;0;1
4610;2019-Nov-21 4:30:00;99;8622;1;1;3785;4113;0;1
4611;2020-Jan-9 13:45:00;64;7314;0;1;9684;7759;1;0
4612;2019-Dec-1 12:45:00;38;9470;1;0;8508;8727;1;0
4613;2019-Dec-10 8:00:02;65;6449;0;0;14894;9012;1;0
4614;2019-Sep-20 8:30:00;50;7623;1;0;6228;7572;1;1
4615;2020-Jul-26 8:45:00;57;6389;1;1;205;5357;0;1
4616;2020-Jan-3 13:00:00;54;8501;0;0;6355;8925;1;0
4617;2020-Apr-21 19:15:00;15;6632;0;0;10164;5622;1;1
4618;2019-Nov-14 18:45:00;15;8438;0;0;4664;5555;0;1
4619;2019-Apr-26 8:02:00;45;4996;0;1;7336;9262;1;0
4620;2019-Jul-6 17:30:01;43;6955;1;1;1670;4894;1;0
4621;2020-Jan-23 16:45:00;44;4191;1;0;4264;7527;1;1
4622;2020-Aug-16 7:45:00;97;6376;1;1;2147;4786;0;0
4623;2020-May-15 12:30:00;39;4149;0;0;10919;5844;0;0
4624;2019-Apr-10 15:01:02;36;9775;0;0;7369;7510;1;1
4625;2020-Feb-25 18:15:00;32;5141;1;0;3778;5760;1;0
4626;2020-Jan-24 11:00:00;22;5529;1;0;13230;7270;1;1
4627;2019-Apr-19 14:18:05;68;4987;1;1;5787;9089;1;1
4628;2019-May-28 7:25:01;30;8021;0;0;99;9316;0;1
4629;2020-Apr-15 5:45:00;94;7306;1;0;4686;5893;1;1
4630;2019-Jun-27 2:00:00;69;5003;0;0;1523;8326;0;0
4631;2019-Nov-22 1:00:00;90;8711;0;0;13458;9732;1;1
4632;2020-May-28 20:45:00;9;8912;1;1;1516;7224;0;1
4633;2019-Jul-3 12:00:00;21;7517;1;0;12157;6982;0;0
4634;2020-Apr-2 16:15:00;81;6835;1;1;6051;5635;0;1
4635;2019-Dec-11 17:00:01;98;4737;1;0;9018;6769;1;1
4636;2019-Dec-11 19:30:00;98;9207;0;1;1078;7305;0;1
4637;2019-Nov-25 17:15:00;75;5577;0;1;13042;8491;0;1
4638;2019-Nov-19 11:30:00;36;9774;0;1;1220;9057;1;1
4639;2019-Nov-9 8:00:01;12;5600;0;1;11236;5313;1;1
4640;2019-Apr-27 8:22:04;39;7141;1;0;14624;9503;1;1
4641;2020-Mar-5 9:00:00;43;8032;0;0;6303;4600;1;0
4642;2020-May-19 20:00:00;7;7813;0;0;10014;7931;0;0
4643;2020-Apr-30 10:30:00;38;4352;1;0;9240;7914;1;1
4644;2019-Aug-15 8:45:00;42;6753;0;0;12047;8865;1;0
4645;2019-Nov-28 7:30:04;39;7817;1;0;6801;7209;0;0
4646;2020-Jul-1 6:15:00;77;4247;1;0;12812;8796;0;0
4647;2019-Dec-16 13:45:00;74;4401;1;0;12472;9716;0;1
4648;2019-Sep-3 5:15:00;7;6051;1;0;7483;9660;1;1
4649;2020-Mar-20 5:30:00;92;9395;0;0;4527;7095;0;1
4650;2020-Jul-9 8:45:00;6;5613;1;0;4407;7506;0;0
4651;2020-Jun-4 11:00:00;91;9157;1;1;6285;6090;0;1
4652;2020-Jun-12 17:30:00;43;6505;0;0;1835;6106;0;0
4653;2020-Jan-28 6:15:00;27;5491;0;1;8734;5222;0;1
4654;2020-Feb-9 16:15:00;26;6116;0;1;4412;8025;1;0
4655;2020-Jan-9 15:30:00;25;4073;1;0;1825;9078;0;0
4656;2019-Oct-28 10:45:00;29;4949;1;1;701;8694;1;0
4657;2020-Jul-6 12:45:00;55;7846;1;1;9261;9351;1;0
4658;2020-Feb-22 5:15:00;54;9040;1;1;13969;9350;0;1
4659;2019-Nov-5 6:30:01;53;8701;1;0;7578;5846;0;1
4660;2019-Nov-19 21:30:00;67;8430;0;0;14734;6286;1;1
4661;2019-Jun-15 8:15:04;49;6966;0;1;2195;9790;0;1
4662;2020-Feb-29 7:30:00;60;9264;0;0;3582;6552;1;0
4663;2020-Feb-7 9:15:00;63;5474;0;0;10248;9424;1;1
4664;2019-Dec-6 7:15:02;45;9947;0;1;10028;8834;0;0
4665;2019-Nov-23 14:30:00;69;8176;0;1;7115;9444;1;0
4666;2020-May-6 18:15:00;77;5105;0;0;1183;7017;0;0
4667;2020-May-9 9:00:00;66;8019;1;1;10134;7225;0;0
4668;2020-Apr-21 0:00:00;82;6863;1;0;7581;4553;0;1
4669;2020-May-16 7:08:02;46;6124;1;1;532;7086;0;0
4670;2020-Jan-10 14:30:00;21;6558;1;0;10149;4266;0;1
4671;2019-Apr-26 8:31:03;20;6601;0;1;10964;7861;1;0
4672;2019-Dec-10 15:15:00;3;8916;1;1;14493;6003;0;1
4673;2020-Aug-10 5:45:00;49;6234;0;1;9667;4670;1;0
4674;2019-Oct-10 8:15:00;1;4993;0;0;6649;6013;1;0
4675;2019-Aug-20 18:45:00;80;4625;0;0;7438;4860;1;0
4676;2019-Sep-4 10:00:01;29;6985;1;1;4627;4610;1;0
4677;2019-Jul-10 13:15:00;98;5654;0;0;1921;7660;0;1
4678;2019-Nov-10 13:15:00;19;6816;0;0;3874;7722;1;0
4679;2020-Apr-24 16:30:04;48;5407;1;0;10442;8344;1;0
4680;2020-Mar-15 11:15:00;85;4864;0;1;14265;8774;0;1
4681;2019-Jul-17 12:00:01;38;7064;1;1;272;8518;0;1
4682;2020-Jun-4 8:45:00;64;8797;1;1;9905;6923;1;0
4683;2020-Jun-16 12:00:00;66;9208;1;1;4998;9900;1;1
4684;2020-Jul-23 13:45:00;70;4405;1;0;7140;8823;0;0
4685;2019-May-19 14:16:00;2;4471;1;1;218;9984;1;1
4686;2019-May-13 11:32:01;22;9187;1;1;1800;4166;0;1
4687;2020-May-27 7:15:00;70;8150;0;0;1166;9754;0;1
4688;2019-Oct-1 14:45:00;36;6659;0;0;8467;5261;1;1
4689;2019-Oct-25 10:45:00;98;7737;1;1;13416;9405;1;0
4690;2020-Aug-7 7:00:00;14;9934;0;1;2044;4782;1;0
4691;2020-Feb-13 10:45:00;21;8921;1;0;14928;4066;0;0
4692;2019-Dec-26 14:15:00;83;4684;0;0;2968;8088;1;1
4693;2020-Jun-3 6:00:00;44;8308;1;0;5651;5800;0;1
4694;2020-Jul-30 12:00:00;46;5327;0;0;8983;5700;1;1
4695;2020-Jan-3 7:30:00;87;7169;0;1;646;5299;1;0
4696;2019-Jul-3 9:15:00;38;4320;1;1;11476;9372;0;1
4697;2020-Aug-23 20:00:00;40;9507;1;1;10800;9153;1;1
4698;2020-May-23 12:00:00;10;6909;1;0;10707;7408;0;1
4699;2019-Apr-5 7:31:04;5;6053;0;0;1850;7528;0;1
4700;2020-May-13 14:30:00;16;8396;0;0;3172;9492;1;0
4701;2019-May-1 15:16:05;1;8232;0;1;12861;6638;0;0
4702;2020-Jul-22 7:30:00;66;4686;1;0;3191;4847;1;0
4703;2019-Jun-24 11:30:00;99;4525;0;1;6856;6197;0;1
4704;2019-Sep-15 7:15:00;15;9323;0;0;7656;8258;0;0
4705;2019-Sep-21 1:00:00;71;4178;0;0;12498;6261;1;0
4706;2019-May-15 10:17:03;29;9738;1;1;977;9466;1;0
4707;2020-Jan-23 8:30:00;13;5831;0;1;5403;8912;0;0
4708;2019-Apr-23 8:47:04;5;8770;0;0;10722;9968;0;0
4709;2020-Apr-2 6:00:00;82;6637;0;0;11099;8576;0;0
4710;2020-Mar-30 12:45:00;61;4967;0;1;14835;7714;0;1
4711;2020-Jul-27 20:15:00;94;9717;1;0;13650;8476;0;0
4712;2019-Sep-23 10:45:00;31;7691;1;1;8280;4345;0;0
4713;2019-Oct-15 13:00:00;11;9042;1;0;8846;4670;0;1
4714;2019-Jun-26 14:00:00;53;5834;0;1;6136;6217;0;1
4715;2019-Dec-28 17:15:00;35;8323;1;0;10740;6178;1;1
4716;2020-Aug-30 18:15:00;50;4208;0;1;11268;4765;0;1
4717;2019-Oct-31 6:30:00;66;6216;1;0;7994;5767;0;0
4718;2019-Jun-6 0:16:00;28;9906;1;1;5354;7721;1;1
4719;2019-Jul-6 3:45:00;100;4534;0;1;12566;9052;1;1
4720;2020-Aug-21 9:30:00;53;7260;0;0;4284;7257;1;0
4721;2019-Sep-4 6:45:00;24;5617;1;0;9285;4103;1;1
4722;2019-Oct-10 17:45:00;87;7774;1;0;1009;4397;0;1
4723;2019-Dec-9 8:15:00;5;4768;1;0;12647;4663;0;0
4724;2020-Jun-13 7:15:00;17;7048;1;1;8760;9447;0;1
4725;2019-Jul-2 10:30:01;92;7388;0;0;5738;6068;0;0
4726;2019-Aug-21 8:45:00;73;4158;0;1;5856;7998;0;1
4727;2019-Jul-12 17:00:01;50;5845;1;1;7433;6027;0;0
4728;2020-Jan-2 10:00:00;77;9637;0;0;10865;5739;0;0
4729;2019-Aug-25 13:30:00;88;7874;0;0;1063;5241;0;0
4730;2019-Jun-30 11:45:00;45;6127;0;1;14187;6842;1;1
4731;2020-Mar-23 11:15:00;4;6264;1;1;658;9023;1;1
4732;2020-Mar-20 12:00:00;56;8346;1;0;4385;4757;1;1
4733;2020-Aug-30 12:15:00;82;8858;0;0;6272;5155;1;1
4734;2019-Jun-27 8:15:00;100;7194;1;0;7104;9567;1;0
4735;2020-Jun-23 10:30:00;44;6329;1;0;4764;8342;0;0
4736;2019-Nov-27 7:45:00;8;9611;1;0;10735;5678;1;1
4737;2019-Oct-8 7:15:00;98;5615;1;1;3283;6422;1;1
4738;2020-Jul-22 8:30:00;30;5288;1;1;5766;6757;1;1
4739;2020-Feb-25 9:30:00;28;5562;0;1;6305;7079;0;0
4740;2020-Jul-12 16:15:00;2;7009;1;1;316;7406;1;1
4741;2020-Mar-25 11:30:00;94;5053;0;0;997;5892;1;0
4742;2019-May-26 11:48:00;51;8724;0;0;13225;8318;0;1
4743;2020-Jan-9 13:30:00;88;4219;0;0;12858;9821;1;1
4744;2019-Dec-20 17:30:00;2;7284;1;0;8765;7476;0;1
4745;2019-Dec-23 12:00:00;76;8493;0;0;5812;5118;1;1
4746;2020-Jun-11 8:45:00;25;4921;1;1;8437;5622;0;0
4747;2019-Sep-18 11:00:00;77;7049;1;1;10188;9843;1;1
4748;2020-May-12 6:15:00;51;5214;1;0;12634;5433;1;0
4749;2020-Jun-13 12:45:00;89;9141;0;1;10323;8803;1;1
4750;2019-Sep-19 12:15:00;42;5066;1;0;4189;8570;1;1
4751;2019-Aug-11 15:45:00;91;5726;1;0;13520;4544;0;1
4752;2019-Nov-7 11:15:00;70;5803;0;1;8525;6819;0;1
4753;2020-Mar-7 11:30:00;16;8882;0;1;1833;7202;1;0
4754;2020-Jan-7 11:15:00;19;5606;1;1;4332;4894;0;1
4755;2020-Aug-17 13:45:00;89;9482;0;0;7227;7806;0;0
4756;2020-Apr-25 14:00:00;78;7493;1;0;3888;8218;1;0
4757;2019-May-28 19:46:00;56;9547;0;0;4796;6309;1;1
4758;2019-Apr-24 18:16:01;60;6705;0;1;6437;4158;1;1
4759;2019-Dec-31 13:30:00;97;9287;1;1;2385;9827;1;1
4760;2019-Aug-13 8:15:00;22;8426;1;1;6391;4980;1;0
4761;2020-Aug-7 14:45:00;36;6567;1;1;2956;5139;0;0
4762;2019-Apr-16 5:29:00;8;5894;1;0;9639;9234;0;1
4763;2020-Apr-29 11:15:00;45;4489;0;0;1215;5433;0;0
4764;2020-Mar-2 19:15:00;97;6323;1;1;3006;8447;1;1
4765;2020-Aug-17 11:15:00;96;6856;0;0;4286;6958;1;0
4766;2020-Mar-31 5:45:00;81;5968;0;1;7449;4379;0;1
4767;2019-Aug-19 15:00:00;29;6449;0;0;8116;7004;0;1
4768;2019-Jun-1 4:45:04;10;8547;0;0;8477;9427;1;0
4769;2019-Jun-4 9:16:01;81;6440;0;1;10530;4032;0;1
4770;2019-Jul-20 15:45:00;94;9010;0;1;1032;5111;1;0
4771;2020-Mar-3 4:30:00;4;8400;0;0;6579;7769;0;1
4772;2020-Jan-16 2:30:00;52;9955;0;0;9892;7651;0;0
4773;2020-Jan-9 15:00:00;68;4515;0;0;40;8936;0;0
4774;2019-Nov-22 15:30:00;13;8554;0;1;5637;6512;1;0
4775;2020-Jan-10 10:30:00;70;4837;1;0;1554;5136;1;1
4776;2019-Jul-19 15:00:00;23;8351;1;1;14610;7870;1;1
4777;2019-Apr-11 5:46:00;53;4249;1;0;8981;9741;0;0
4778;2020-Jun-4 13:45:00;36;4857;0;0;1403;9303;1;0
4779;2019-Dec-8 7:45:00;64;9350;1;1;13351;8761;0;1
4780;2020-May-17 16:15:00;97;7733;0;1;13266;9959;1;1
4781;2020-Feb-29 15:15:00;77;8281;1;0;6856;9314;0;1
4782;2019-Apr-4 13:06:01;28;9245;1;1;2512;6154;0;1
4783;2020-Mar-12 11:45:00;89;8350;1;0;4063;7757;0;0
4784;2020-Mar-12 5:30:00;100;9912;0;0;9384;8435;1;0
4785;2019-Sep-30 21:30:00;30;5572;0;0;14276;4682;1;0
4786;2019-Dec-18 10:45:00;79;9917;1;1;10353;9752;1;1
4787;2019-Oct-14 19:30:00;83;5642;0;0;8795;9748;0;1
4788;2019-Jul-3 10:30:00;40;5069;1;1;10950;4137;0;0
4789;2019-Aug-23 4:30:00;34;5981;1;0;12962;6530;0;1
4790;2019-Nov-16 14:45:00;70;9316;0;1;9085;9337;1;1
4791;2020-Jul-9 12:15:00;23;4937;1;1;9982;7807;1;0
4792;2019-Sep-11 11:00:00;6;4027;0;1;4474;8284;1;1
4793;2020-Aug-15 11:00:00;35;8271;0;1;5301;6483;1;0
4794;2020-Jan-16 10:45:00;72;6955;1;1;9001;9985;0;1
4795;2019-Dec-6 20:45:00;85;9775;1;0;11787;7477;0;1
4796;2020-May-19 12:15:00;57;5334;0;0;2678;6323;1;1
4797;2019-Aug-4 16:00:00;22;6286;0;0;11232;4972;1;1
4798;2019-Sep-4 15:15:00;97;4814;1;0;4350;9340;0;0
4799;2019-Sep-10 11:45:00;72;5080;0;1;10283;4958;0;0
4800;2020-Aug-27 17:00:00;89;4686;0;0;9847;7423;1;0
4801;2020-Feb-24 18:00:00;93;8138;0;0;9142;8791;1;0
4802;2020-Jul-18 3:30:00;12;6009;1;1;6181;6752;0;1
4803;2020-Jul-29 19:30:00;25;9459;0;1;8578;7025;0;1
4804;2020-Jun-23 12:30:00;67;7723;0;1;11555;5692;0;0
4805;2020-Jul-18 17:00:00;73;9129;1;1;4103;9030;0;1
4806;2020-Aug-2 19:00:00;21;9593;0;1;2983;9906;1;0
4807;2020-Jul-22 20:15:00;83;8692;1;0;14238;6549;0;0
4808;2020-May-5 9:45:00;77;4889;1;0;8934;5393;0;1
4809;2020-May-8 12:15:00;61;5825;0;1;12438;4757;0;1
4810;2020-May-6 13:00:01;40;6732;0;0;3320;9905;0;0
4811;2019-Jul-24 14:30:00;78;8416;1;1;3035;4941;0;1
4812;2020-Jan-12 8:15:00;11;4764;0;0;13204;6728;1;0
4813;2020-Jul-14 10:15:00;17;5841;1;0;14606;7695;1;1
4814;2020-Aug-24 23:45:00;86;5879;0;1;3598;4513;0;0
